train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/clip_fraction,train/loss,train/gradient_layer_0,train/gradient_layer_1,train/gradient_layer_2,train/gradient_layer_3,train/gradient_layer_4,train/gradient_layer_5,train/gradient_layer_6,train/gradient_layer_7,train/gradient_layer_8,train/gradient_layer_9,train/gradient_layer_10,train/gradient_layer_11,train/n_updates,train/clip_range
0.0003,-0.4989572674036026,-0.0010191100824158638,0.0949825473173405,0.0023648646,0.014306640625,0.012902382761240005,4.4137135,0.1801569,12.446252,0.12303347,5.265267,2.1231596,22.91697,1.2368249,1.1206607,0.015607969,11.682443,1.0086164,199,0.2
0.0003,-0.4785825880244374,0.0003365546290297061,0.447131643188186,0.00042274053,0.0,0.01693035662174225,4.4165587,0.183297,12.452668,0.12385143,5.263957,2.1359165,22.947683,1.2430044,1.1257958,0.014792559,11.782398,1.0210502,200,0.2
0.0003,-0.47485749423503876,0.0005940665723755956,0.2335941895871656,0.0010946728,0.000732421875,0.020979776978492737,4.43441,0.1745824,12.457215,0.121743426,5.2643533,2.1353195,22.950577,1.2434127,1.1322489,0.016665665,11.79541,1.0226651,201,0.2
0.0003,-0.4716325600941976,-0.0001290861788826684,0.16131796921157124,0.0041216183,0.015787760416666668,0.013932434841990471,4.4535646,0.16793025,12.460239,0.12083948,5.26494,2.1327734,22.949385,1.2430146,1.1364949,0.018112218,11.795009,1.0226108,202,0.2
0.0003,-0.470947080058977,-0.0002756741796474671,0.1251252218062291,0.002141537,0.014892578125,-0.0055511267855763435,4.473727,0.17026632,12.459806,0.1205964,5.265492,2.1304972,22.948914,1.2427797,1.1357207,0.01725019,11.796962,1.0228493,203,0.2
0.0003,-0.47046431694179774,-0.0005722703019273468,0.1033766730906791,0.0036736683,0.01806640625,-0.009332261979579926,4.4887514,0.16266286,12.4599285,0.11986551,5.265834,2.1293752,22.949133,1.242753,1.1377114,0.018928105,11.799034,1.0231049,204,0.2
0.0003,-0.47039850739141303,-0.0006066907480999362,0.08886451682459058,0.005333258,0.025472005208333332,0.020908555015921593,4.4950333,0.1666991,12.455618,0.11927894,5.2661552,2.1282947,22.948689,1.2426361,1.1330101,0.017592533,11.7979355,1.0229661,205,0.2
0.0003,-0.47047139424830675,-0.0009364149477083369,0.07849880136408112,0.0029017106,0.023856026785714284,-0.015040621161460876,4.511111,0.1636375,12.4586,0.11863275,5.266189,2.1280255,22.949131,1.2427694,1.1367741,0.018065672,11.797844,1.0229545,206,0.2
0.0003,-0.47002265823539346,-0.0008437422484348645,0.07071276040551311,0.0025108024,0.02288818359375,0.013113227672874928,4.5251884,0.16810755,12.458266,0.118460424,5.2662573,2.1280792,22.949778,1.2429426,1.1364026,0.016631661,11.798234,1.0230033,207,0.2
0.0003,-0.46935032835851115,-0.0009534872782145006,0.06466124878675651,0.0017704979,0.021647135416666668,0.0019037346355617046,4.548891,0.16291861,12.466581,0.117927596,5.2663646,2.1279948,22.950508,1.2431276,1.1456277,0.017788405,11.799232,1.0231271,208,0.2
0.0003,-0.4688388237729669,-0.0011028231667296496,0.05981321894287248,0.0031641452,0.022412109375,-0.010450986213982105,4.5713234,0.16378146,12.467552,0.117412366,5.266441,2.1280708,22.950495,1.2431697,1.1466872,0.017214257,11.797322,1.0228901,209,0.2
0.0003,-0.4733877070248127,-9.83942300081253e-06,0.2656718661019113,0.0004938869,0.0,-0.004547774326056242,4.5785837,0.15979181,12.470833,0.11749178,5.265755,2.1395476,22.981766,1.2492069,1.1501918,0.018365022,11.899395,1.0355971,210,0.2
0.0003,-0.47414667904376984,0.0004611941985785961,0.14025732043228345,0.001875956,0.001953125,0.0036253095604479313,4.5914955,0.15984061,12.480684,0.11742869,5.2659655,2.1385398,22.980465,1.2489341,1.1595379,0.01834153,11.894407,1.0349754,211,0.2
0.0003,-0.47228049486875534,0.0003395888052182272,0.09740241505157125,0.00039297598,0.0013020833333333333,0.0019648303277790546,4.606879,0.1677901,12.499258,0.11795214,5.2662134,2.1376731,22.980015,1.248807,1.1746895,0.016146816,11.893115,1.0348134,212,0.2
0.0003,-0.47131972201168537,-7.313651076401584e-05,0.07596156166891888,0.0012166217,0.001220703125,-0.0035499120131134987,4.6246467,0.17287558,12.518857,0.11901362,5.266447,2.1368058,22.979527,1.2486844,1.1907969,0.014958241,11.891815,1.0346503,213,0.2
0.0003,-0.47031479235738516,-0.00046540993789676575,0.06307456448121229,0.0017209679,0.00302734375,0.006606284528970718,4.6330037,0.17792176,12.538768,0.120347664,5.266658,2.1362488,22.979753,1.2486901,1.2071476,0.013789862,11.892953,1.0347911,214,0.2
0.0003,-0.4700235053896904,-0.0007244558922441987,0.05448225814689067,0.0034831748,0.008544921875,0.001823650673031807,4.6374354,0.16669771,12.540496,0.118245244,5.266935,2.1354687,22.979517,1.2486215,1.20779,0.016660225,11.892403,1.0347213,215,0.2
0.0003,-0.4707769912534526,-0.0009028618473426572,0.04834451056272623,0.0029477868,0.011579241071428572,0.00545926857739687,4.6545835,0.17088827,12.557422,0.11896328,5.267136,2.1350036,22.979967,1.2486826,1.2210325,0.015587634,11.893705,1.0348827,216,0.2
0.0003,-0.470648292102851,-0.001067774479452055,0.043738701629763455,0.0018584898,0.0118408203125,0.010862773284316063,4.6639833,0.16960494,12.571502,0.11883825,5.267388,2.134418,22.98005,1.2486765,1.233148,0.015977504,11.8943405,1.0349609,217,0.2
0.0003,-0.4696921794157889,-0.0013044086194390224,0.040159902732436116,0.0020997028,0.012586805555555556,0.0152466781437397,4.680177,0.16815403,12.594009,0.11864798,5.2676005,2.1338234,22.979958,1.2486362,1.2515632,0.016369471,11.893712,1.0348816,218,0.2
0.0003,-0.46874346425756813,-0.0014638452033977956,0.03728882044724742,0.0031739646,0.01484375,0.0025810031220316887,4.6842012,0.1730283,12.600842,0.11925623,5.267882,2.133088,22.979765,1.2485843,1.2562634,0.015136489,11.893533,1.0348582,219,0.2
0.0003,-0.47197792772203684,-0.0002355490723857656,0.16838574218854774,0.00014388199,0.0,0.010231352411210537,4.6925488,0.16833094,12.603028,0.118713826,5.2669067,2.1456058,23.010689,1.254666,1.2582666,0.016408423,11.984822,1.046235,220,0.2
0.0003,-0.47005303716287017,-0.0004729879947262816,0.08939289862883015,0.0017013913,0.0,0.0041442434303462505,4.711373,0.16526957,12.605357,0.11905841,5.2672606,2.1425066,23.006536,1.2537903,1.2605739,0.017490204,11.973709,1.0448471,221,0.2
0.0003,-0.4687850000336766,-0.000882806969457306,0.062345423186343396,0.0041228374,0.01220703125,0.0029021352529525757,4.7241855,0.1636496,12.61069,0.11926885,5.2675276,2.14044,23.005615,1.2535414,1.2654287,0.017978592,11.973323,1.0447956,222,0.2
0.0003,-0.4670016570016742,-0.0012340964567556512,0.04877849183549188,0.0033010119,0.013916015625,-0.016666579991579056,4.728425,0.16156445,12.605809,0.11951331,5.267771,2.1388767,23.00548,1.2534641,1.260652,0.01865907,11.975085,1.0450126,223,0.2
0.0003,-0.46717757564038037,-0.0012794035312253982,0.040621145296972826,0.004416911,0.01875,-0.005623652599751949,4.740081,0.16492406,12.605197,0.1196436,5.2678666,2.1374295,23.005018,1.2533709,1.2596058,0.017804377,11.974529,1.0449412,224,0.2
0.0003,-0.4666675704841812,-0.0015020456764129146,0.03518030798447095,0.003385877,0.018717447916666668,-0.003435476217418909,4.752157,0.16506541,12.6027775,0.12012747,5.267999,2.136117,23.004753,1.2533175,1.257108,0.018059596,11.974653,1.0449548,225,0.2
0.0003,-0.4673519895545074,-0.001641566685326065,0.03129155812582342,0.004261011,0.021414620535714284,0.030730174854397774,4.767946,0.16318563,12.60835,0.120299704,5.267994,2.135447,23.005411,1.2534672,1.2621154,0.01875499,11.976648,1.0452021,226,0.2
0.0003,-0.46746265224646777,-0.0014576750718333642,0.028353977894084892,0.0015632354,0.0196533203125,0.004731363616883755,4.7904344,0.16386949,12.615712,0.12063463,5.268004,2.1346536,23.005423,1.2535135,1.2672809,0.01861594,11.976073,1.0451294,227,0.2
0.0003,-0.46758990155325997,-0.0015677297673796096,0.026065356875228138,0.0049532526,0.023111979166666668,0.0073819453828036785,4.7938094,0.16448395,12.610322,0.120954245,5.2679663,2.134235,23.006008,1.2536888,1.2611328,0.01860412,11.976734,1.0452107,228,0.2
0.0003,-0.468015486933291,-0.0015818849358765874,0.02423040052799479,0.001975266,0.021484375,0.002927328459918499,4.8094573,0.16537194,12.613883,0.12120812,5.2679243,2.133827,23.006546,1.253853,1.2637732,0.018469896,11.977346,1.0452856,229,0.2
0.0003,-0.46588852256536484,-0.0022059089387767017,0.10011908149317605,0.0012659268,0.009765625,0.012777535244822502,4.8157043,0.15606862,12.611697,0.12200035,5.2672124,2.1443613,23.033484,1.2590714,1.263754,0.021464929,12.052386,1.0546433,230,0.2
0.0003,-0.46544671803712845,-0.0030395071662496775,0.05346303506667027,0.004955074,0.031494140625,0.0014308709651231766,4.8251786,0.15414277,12.614158,0.1222721,5.267636,2.1412296,23.029589,1.2582659,1.2658217,0.021989264,12.042669,1.0534285,231,0.2
0.0003,-0.4650163622573018,-0.003488392772851512,0.03752357840555002,0.006329642,0.0517578125,0.016225330531597137,4.831621,0.15827747,12.614218,0.120997295,5.2679677,2.1396794,23.029438,1.2581937,1.2647758,0.020404512,12.043858,1.0535746,232,0.2
0.0003,-0.4658887607511133,-0.0032122504198923707,0.029520208965095662,0.0050201956,0.0533447265625,-0.00916544534265995,4.834633,0.15494603,12.611532,0.12173652,5.2682934,2.1379845,23.02911,1.2580982,1.2626212,0.021570658,12.044679,1.0536742,233,0.2
0.0003,-0.4653124760836363,-0.0032363418431486934,0.024697803282469975,0.0058782836,0.05791015625,0.009899371303617954,4.83818,0.15344965,12.613323,0.12174738,5.268582,2.1366162,23.029211,1.2581093,1.2643878,0.021888502,12.046097,1.0538487,234,0.2
0.0003,-0.4640542177172999,-0.003491185671009589,0.021473465358212707,0.00561163,0.058919270833333336,-0.012685402296483517,4.8370237,0.15506281,12.614621,0.12093472,5.268827,2.1352518,23.028765,1.2580296,1.2642691,0.02114908,12.045444,1.0537657,235,0.2
0.0003,-0.4646688722340124,-0.003479363032965921,0.01916171167457443,0.005753289,0.06012834821428571,-0.02280181646347046,4.8455057,0.15190478,12.617722,0.121079564,5.2690725,2.1342118,23.029022,1.258097,1.2675639,0.021919843,12.046591,1.053907,236,0.2
0.0003,-0.46424787456635386,-0.003577172516088467,0.01742592943105592,0.005620188,0.06085205078125,-0.0024840361438691616,4.847345,0.15373605,12.615943,0.11996872,5.269249,2.1335,23.029213,1.2581742,1.2654334,0.020973638,12.046714,1.0539213,237,0.2
0.0003,-0.4643198381074601,-0.0035496943746693432,0.016073256677474192,0.0049440237,0.059407552083333336,-0.0005498999962583184,4.85312,0.15310879,12.617966,0.11975784,5.2694006,2.1329849,23.02964,1.2582982,1.2672585,0.02101973,12.047142,1.0539737,238,0.2
0.0003,-0.4642132648266852,-0.0036943850631359965,0.014987747896884684,0.0062718214,0.062548828125,0.012311276979744434,4.859995,0.1505367,12.623743,0.12013453,5.2694726,2.13264,23.0302,1.2584747,1.2734035,0.021791471,12.047399,1.0540049,239,0.2
0.0003,-0.4516771864145994,0.00026670919032767415,0.06178648614150006,6.085768e-05,0.0,0.002554686041548848,4.8629384,0.1505803,12.624635,0.11988589,5.2691154,2.1402383,23.051912,1.2625978,1.2744828,0.021662738,12.103435,1.0609955,240,0.2
0.0003,-0.4554626797325909,0.0006215671601239592,0.033075200337407296,0.00028825115,0.000244140625,0.0026531850453466177,4.871395,0.15022638,12.620098,0.1202209,5.2690916,2.139882,23.05227,1.2626983,1.27067,0.021874776,12.10146,1.0607487,241,0.2
0.0003,-0.45929350548734266,0.0001768403744790703,0.023341169999791116,0.0014514625,0.004231770833333333,-0.014138409867882729,4.8699894,0.1538873,12.621231,0.1191463,5.2690535,2.13996,23.05385,1.2630345,1.2706208,0.020454744,12.103105,1.0609534,242,0.2
0.0003,-0.4622691224794835,0.0006297612253547413,0.01846269296470382,0.0034524552,0.013916015625,0.05011534318327904,4.869778,0.1553365,12.62252,0.11899255,5.269023,2.1398296,23.054945,1.2632818,1.2715312,0.019983714,12.103358,1.0609843,243,0.2
0.0003,-0.4638878935948014,0.0005976306696538813,0.015531772942449607,0.0015432303,0.0142578125,-0.0017153278458863497,4.8734293,0.1478353,12.620477,0.122644335,5.2689905,2.13958,23.055521,1.2634393,1.2717673,0.023343382,12.102092,1.0608256,244,0.2
0.0003,-0.46593356675778824,0.0004606875748625801,0.01358211464003034,0.001966893,0.015218098958333334,0.0004183840937912464,4.875972,0.15061598,12.620256,0.12083286,5.268943,2.139637,23.057009,1.2637707,1.2710936,0.021979697,12.103312,1.0609771,245,0.2
0.0003,-0.4673541270728622,0.00032531363311656084,0.012192960929106838,0.0021646419,0.016810825892857144,0.01303478516638279,4.8803535,0.14951354,12.629651,0.121491596,5.2688985,2.1393623,23.057436,1.2639002,1.2803485,0.022494132,12.101847,1.0607939,246,0.2
0.0003,-0.46723563503473997,0.00023532251088909106,0.011141248421040473,0.0015993582,0.01641845703125,-0.0024172377306967974,4.8876634,0.14789097,12.633367,0.12281266,5.2688823,2.139356,23.058884,1.2642231,1.2850692,0.023340644,12.102964,1.0609325,247,0.2
0.0003,-0.4672091883710689,0.00011889082169444818,0.01032321167470703,0.0014920939,0.015733506944444444,-0.009440227411687374,4.887166,0.14883766,12.630741,0.122494765,5.2688107,2.139346,23.06004,1.2645049,1.2829561,0.023029773,12.10327,1.0609702,248,0.2
0.0003,-0.46845389623194933,0.0001726907408738043,0.009667292466019717,0.0033794907,0.018359375,-0.003232098650187254,4.8927245,0.14992824,12.628227,0.12182592,5.2687945,2.1392834,23.061111,1.2647728,1.281261,0.022503667,12.103163,1.0609567,249,0.2
0.0003,-0.46342129446566105,-0.0023212895321194082,0.03915670643618796,0.0008393307,0.00146484375,-0.0038498262874782085,4.8982973,0.14449397,12.639956,0.12710461,5.2685127,2.1451495,23.077797,1.267937,1.2933378,0.025503265,12.145291,1.0662146,250,0.2
0.0003,-0.4636059971526265,-0.0030366499995579943,0.021539104990097258,0.006036531,0.04541015625,-0.014603652991354465,4.9016037,0.14565377,12.644455,0.12581715,5.2685385,2.1456568,23.079659,1.2682875,1.2957108,0.024851233,12.148631,1.0666316,251,0.2
0.0003,-0.4656131438290079,-0.003286790306447074,0.01546585908272391,0.005479407,0.052408854166666664,-0.011421425268054008,4.8994007,0.14582098,12.644075,0.1263826,5.2686024,2.1456974,23.08024,1.2683978,1.2945625,0.024999605,12.148865,1.0666609,252,0.2
0.0003,-0.4658768526278436,-0.0037429351577884518,0.01242243345427596,0.004860947,0.0521240234375,0.02452351152896881,4.908502,0.1446298,12.661331,0.12841554,5.26864,2.1458406,23.081045,1.2685589,1.3105208,0.025926396,12.149477,1.066737,253,0.2
0.0003,-0.46582858394831417,-0.0038236285734456034,0.01059077935951791,0.00428538,0.0513671875,0.005044040270149708,4.9057655,0.14679831,12.659526,0.12642738,5.268735,2.1456273,23.080957,1.2685394,1.3081234,0.024860026,12.148379,1.0665997,254,0.2
0.0003,-0.46614103702207405,-0.003898635841323994,0.009368424907885734,0.0051024407,0.0546875,-0.0011116390815004706,4.9061956,0.14862111,12.660968,0.124911726,5.268805,2.1457455,23.081875,1.2687134,1.3081944,0.023917757,12.149667,1.0667604,255,0.2
0.0003,-0.46641458916877,-0.0040530995881584075,0.008493681056409384,0.003930865,0.053013392857142856,0.008966987952589989,4.9061966,0.1495749,12.667645,0.12454766,5.2689104,2.145661,23.08226,1.2687837,1.3140317,0.02355815,12.149663,1.0667597,256,0.2
0.0003,-0.46621740085538477,-0.004261417048837757,0.00783451373627031,0.003377175,0.04998779296875,0.007776175159960985,4.9004064,0.14926974,12.667224,0.12499028,5.2689986,2.1456144,23.082571,1.2688546,1.3136408,0.02379437,12.149352,1.066721,257,0.2
0.0003,-0.4673407282680273,-0.00431066204166402,0.007321338973067921,0.0058345753,0.05349392361111111,0.018603220582008362,4.906886,0.15005599,12.668511,0.1246164,5.2690873,2.1454303,23.082653,1.2688783,1.3137394,0.023451257,12.148635,1.0666317,258,0.2
0.0003,-0.467331740539521,-0.004346712591359392,0.006909741409253911,0.002501422,0.04990234375,-0.013252190314233303,4.9043326,0.15170081,12.674498,0.12440382,5.269201,2.1455617,23.083546,1.2690525,1.3185085,0.022981666,12.150136,1.0668191,259,0.2
0.0003,-0.47698890790343285,0.0004937727135256864,0.02339293325894687,4.2611777e-05,0.0,0.002279468812048435,4.9094415,0.15225975,12.680628,0.12462136,5.268974,2.1504138,23.097466,1.2716856,1.3236156,0.022960842,12.183721,1.0710123,260,0.2
0.0003,-0.4808863075450063,0.000511567406647373,0.012831034435293986,0.0012212262,0.006103515625,0.003310069441795349,4.928664,0.14831802,12.690139,0.12696159,5.268806,2.1513367,23.100744,1.2723573,1.3318872,0.024774252,12.188989,1.0716698,261,0.2
0.0003,-0.4843725475172202,0.00021786238357890397,0.009207723497941819,0.0017009203,0.007975260416666666,0.005554748699069023,4.9423327,0.14845333,12.699367,0.12632532,5.268705,2.1513503,23.101562,1.2725508,1.3396857,0.024488075,12.188826,1.0716491,262,0.2
0.0003,-0.4863488043192774,-0.0002364002175454516,0.007392820418544943,0.0030072297,0.0142822265625,-0.004386252257972956,4.9634466,0.14776905,12.715442,0.1266562,5.2685695,2.15149,23.102665,1.2728134,1.3539703,0.024742106,12.1891165,1.0716853,263,0.2
0.0003,-0.4867256283760071,-0.0005367873032810167,0.006303092135567567,0.003605844,0.01923828125,-0.02047513797879219,4.967483,0.14701666,12.725762,0.12715836,5.2684736,2.1514034,23.103151,1.2729462,1.3630017,0.0250778,12.188396,1.0715952,264,0.2
0.0003,-0.48629739151025814,-0.0004891113882573942,0.0055744508990756,0.0067424877,0.031087239583333332,0.012473613023757935,4.9702287,0.14686683,12.73006,0.12719463,5.2683597,2.151455,23.103949,1.2731515,1.3659784,0.025107015,12.188159,1.0715653,265,0.2
0.0003,-0.4866765931780849,-0.0005927334963676653,0.005053772826873423,0.0033845268,0.03215680803571429,-0.001157169695943594,4.981707,0.14775395,12.733715,0.12618518,5.268246,2.151576,23.10495,1.273388,1.3684717,0.024553938,12.188669,1.0716289,266,0.2
0.0003,-0.48711255192756653,-0.0006293274873314658,0.004660805556909509,0.0032210688,0.0323486328125,0.024501781910657883,4.991077,0.14776717,12.7406845,0.126487,5.2681026,2.1517367,23.106178,1.2736729,1.3745961,0.024662133,12.189775,1.0717667,267,0.2
0.0003,-0.48703335960292155,-0.0006126439725954293,0.004353907262409646,0.0026083463,0.03125,0.011662679724395275,4.9997635,0.15019056,12.744107,0.124724925,5.2679834,2.1517298,23.106873,1.2738616,1.376385,0.023438582,12.189453,1.0717262,268,0.2
0.0003,-0.48708383152261375,-0.0006846107382443734,0.004108845039309017,0.0017859093,0.02958984375,-0.0008177062845788896,5.011182,0.15014668,12.754478,0.12487466,5.26787,2.1517243,23.107561,1.274046,1.3847644,0.02347122,12.18921,1.0716958,269,0.2
0.0003,-0.48171994276344776,0.00026387414254713804,0.015255304726451868,4.0191066e-05,0.0,0.0033042675349861383,5.019229,0.15004708,12.752941,0.12484036,5.267583,2.1562178,23.120173,1.2764791,1.3837416,0.023477785,12.217606,1.0752425,270,0.2
0.0003,-0.4849486816674471,0.0006565210787812248,0.008377964034252727,0.000401062,0.000244140625,-0.0007971660816110671,5.0312176,0.14956371,12.752552,0.12455147,5.26745,2.15712,23.122843,1.277042,1.3847027,0.023453416,12.221963,1.0757874,271,0.2
0.0003,-0.4867394392689069,0.0004380505027559896,0.006029505035409481,0.000744854,0.0013020833333333333,-0.004446354229003191,5.042973,0.1546978,12.7543545,0.12240514,5.2673507,2.157198,23.123306,1.277191,1.3860933,0.021158,12.221027,1.0756705,272,0.2
0.0003,-0.48554622079245746,-9.3600079708267e-05,0.004850460708439641,0.0055362107,0.0196533203125,-0.0038199983537197113,5.0511394,0.15857993,12.765608,0.12206312,5.2672286,2.1574926,23.124334,1.277454,1.395821,0.019757362,12.2213125,1.075706,273,0.2
0.0003,-0.48369395043700936,-0.00030821439577266574,0.0041435383547650416,0.0037593609,0.02119140625,-0.0020455021876841784,5.059281,0.15295696,12.763106,0.12306071,5.2671237,2.1577487,23.125353,1.2777098,1.395032,0.02191774,12.221569,1.0757383,274,0.2
0.0003,-0.4833501431470116,-0.00042846304616735625,0.003671231930487314,0.00392229,0.025227864583333332,0.02136128582060337,5.069699,0.15762821,12.76854,0.12218319,5.267011,2.1579134,23.126053,1.277912,1.4002268,0.02007388,12.221024,1.0756698,275,0.2
0.0003,-0.48206618055701256,-0.0006784632070256132,0.003334146292542885,0.0049288156,0.0283203125,0.0024878717958927155,5.0770493,0.15868425,12.771029,0.12214522,5.266904,2.1581156,23.1269,1.2781366,1.402379,0.01968388,12.221284,1.0757024,276,0.2
0.0003,-0.480985562200658,-0.0009021991409099428,0.0030812769749672952,0.0059869345,0.03448486328125,-0.008548906072974205,5.0813904,0.15688057,12.769343,0.122125044,5.2667856,2.1583762,23.127914,1.2784005,1.4013965,0.02029504,12.221454,1.0757241,277,0.2
0.0003,-0.48034446086320615,-0.0010169580879543598,0.002885554734095624,0.0056787357,0.038628472222222224,0.0002662231563590467,5.0831757,0.15628028,12.766702,0.122591056,5.2666545,2.1585991,23.128738,1.2786336,1.4000034,0.020719282,12.221049,1.0756738,278,0.2
0.0003,-0.47979302192106843,-0.001100523819332011,0.002727889299217168,0.0054007964,0.0408203125,-0.003456338308751583,5.0874147,0.15493906,12.7660885,0.12299578,5.266555,2.1588461,23.129728,1.2788854,1.4001365,0.021360358,12.221592,1.0757415,279,0.2
0.0003,-0.47451899480074644,-0.0010296991458744742,0.00962937171516387,0.0012822223,0.00244140625,-0.009866968728601933,5.085143,0.14854929,12.769478,0.12597036,5.266329,2.163302,23.142538,1.2813736,1.404713,0.024329143,12.249417,1.079218,280,0.2
0.0003,-0.4743178775534034,-0.0024842328020895366,0.005362694647601529,0.006308308,0.041748046875,-0.00255019124597311,5.089246,0.14690599,12.779461,0.12629776,5.2662764,2.162991,23.143026,1.281548,1.4141455,0.02480538,12.248097,1.0790526,281,0.2
0.0003,-0.47231026987234753,-0.0024137062355293892,0.003903121789183691,0.006114831,0.054361979166666664,0.0030708389822393656,5.089467,0.14685246,12.774799,0.12559327,5.2662487,2.1629539,23.144337,1.2818625,1.4108294,0.02453073,12.249392,1.079214,282,0.2
0.0003,-0.4716918095946312,-0.00209549923420127,0.003163239590548983,0.0034193764,0.0482177734375,0.007356645073741674,5.08532,0.14868239,12.770578,0.12437387,5.2662363,2.1626012,23.144804,1.2820216,1.4064969,0.023628473,12.24871,1.0791285,283,0.2
0.0003,-0.4720853926613927,-0.002310929559462238,0.0027159454442880816,0.0042546187,0.0453125,-0.011393347755074501,5.0871234,0.1455713,12.777459,0.12684192,5.2662096,2.1624439,23.145592,1.2822433,1.4137385,0.025262399,12.248693,1.0791261,284,0.2
0.0003,-0.47270279191434383,-0.0023762934591407734,0.002417174839820291,0.008997824,0.06201171875,0.005255550146102905,5.088117,0.1472292,12.776417,0.12500696,5.266221,2.1622252,23.146425,1.2824664,1.413337,0.02417555,12.24919,1.0791874,285,0.2
0.0003,-0.4720832340951477,-0.0025090565645119307,0.0022013245745386356,0.00565929,0.06305803571428571,-0.003235833952203393,5.087745,0.14823906,12.779252,0.123871036,5.2661915,2.1621208,23.147215,1.2826995,1.4155633,0.023480816,12.249042,1.0791686,286,0.2
0.0003,-0.4725396413123235,-0.0024439814887955436,0.0020383861435107065,0.005661864,0.0635986328125,0.019584238529205322,5.0821557,0.1484525,12.770793,0.12336809,5.2661686,2.1620421,23.148087,1.2829386,1.4085095,0.02317582,12.249388,1.0792114,287,0.2
0.0003,-0.4726834413078096,-0.0024430330401325286,0.0019113663639574144,0.0027027603,0.05799696180555555,0.014729437418282032,5.07612,0.14636828,12.767595,0.12470534,5.2661576,2.161905,23.14885,1.2831658,1.4068421,0.024229052,12.249474,1.0792215,288,0.2
0.0003,-0.4725775896571577,-0.0025156456576951314,0.0018092470766532642,0.007150345,0.06328125,0.00019620711100287735,5.083224,0.14793944,12.769305,0.12342757,5.2661047,2.1618435,23.14972,1.2834193,1.4085429,0.023314368,12.249641,1.0792423,289,0.2
0.0003,-0.4793196115642786,0.0002864332345779985,0.006933819773166761,5.641565e-05,0.0,0.0032829740084707737,5.091323,0.14925253,12.787928,0.12271356,5.265791,2.1662865,23.161758,1.2858086,1.4236139,0.022677453,12.273741,1.0822539,290,0.2
0.0003,-0.48586556781083345,-0.00019166909623891115,0.0038887710354629235,0.0014761863,0.005126953125,-0.00797328632324934,5.097443,0.1501275,12.808573,0.1228054,5.2656384,2.1662064,23.161833,1.2859197,1.4402349,0.022538248,12.271341,1.0819541,291,0.2
0.0003,-0.48888452413181466,-0.0005234022391960025,0.0028411442001470277,0.0019867918,0.008951822916666666,-0.00620553782209754,5.1014266,0.15110247,12.831511,0.1225638,5.265456,2.1666334,23.163256,1.2862903,1.4595236,0.022193378,12.27198,1.082034,292,0.2
0.0003,-0.4897544791456312,-0.0009604679180483799,0.0023171237128849498,0.0021132194,0.01123046875,-0.006450342014431953,5.0972066,0.15149896,12.846609,0.12297859,5.2652817,2.166936,23.16433,1.2865931,1.4722278,0.022295222,12.27177,1.082008,293,0.2
0.0003,-0.48822250198572875,-0.001189475620049052,0.002002500361732018,0.0029473961,0.016015625,-0.003490086179226637,5.102336,0.1483579,12.87434,0.12439839,5.265132,2.1672413,23.165384,1.2868787,1.4971688,0.023683148,12.271831,1.0820159,294,0.2
0.0003,-0.4861986969287197,-0.0016246944845382434,0.0017928807625366971,0.0018617823,0.015787760416666668,-0.0051999459974467754,5.109551,0.15188076,12.896158,0.12290589,5.26496,2.167693,23.166834,1.2872485,1.513281,0.02230391,12.272606,1.0821128,295,0.2
0.0003,-0.48496641258576084,-0.001883412858920305,0.0016429788482322952,0.0027740435,0.018275669642857144,-0.006905367132276297,5.1110873,0.15054917,12.91748,0.1234256,5.264791,2.1678805,23.167543,1.2874851,1.5315346,0.022853438,12.271538,1.0819795,296,0.2
0.0003,-0.483400646247901,-0.002264338527311338,0.0015310541262749666,0.0031631633,0.02069091796875,-0.0037677425425499678,5.112762,0.15139316,12.934779,0.123412594,5.264614,2.168274,23.168821,1.2878225,1.5439632,0.022663958,12.272074,1.0820466,297,0.2
0.0003,-0.4821062270137999,-0.002587672274482126,0.0014430727965443818,0.0037169969,0.023763020833333332,-0.007407703436911106,5.119085,0.15311185,12.953219,0.1228814,5.2644677,2.168489,23.169628,1.288069,1.5586835,0.022051204,12.271443,1.0819681,298,0.2
0.0003,-0.48190357629209757,-0.0027345114183845,0.0013730834410807802,0.005459874,0.029248046875,-0.0010468614054843783,5.1233797,0.1517931,12.95394,0.1236186,5.264275,2.1688836,23.170868,1.2884046,1.5590484,0.02269893,12.27182,1.0820152,299,0.2
0.0003,-0.48675065115094185,0.000638447130768327,0.004686774321271514,0.00013674743,0.0,0.0002858819789253175,5.120335,0.15063609,12.955232,0.12412972,5.264043,2.1727977,23.18153,1.2905372,1.5607861,0.023168877,12.2933855,1.0847106,300,0.2
0.0003,-0.4800176308490336,0.0001348768582829507,0.0026280667680111947,0.0007248548,0.001220703125,-0.00722370482981205,5.1189027,0.14990729,12.957232,0.12432912,5.2639484,2.1725562,23.181217,1.2905562,1.5635667,0.02341252,12.2904825,1.0843483,301,0.2
0.0003,-0.47550044674426317,0.00034106682020744,0.0019108948104076262,0.001609393,0.0048828125,0.0021032076328992844,5.1226363,0.14980501,12.964302,0.12423077,5.263821,2.1727781,23.182093,1.2908047,1.5693104,0.023422169,12.290203,1.084314,302,0.2
